user_id,item_id,timestamp,state_label,comma_separated_list_of_features
1,0,249,1.0,1.0
1,1,250,1.0,1.0
1,2,251,1.0,1.0
1,3,252,1.0,1.0
1,4,253,1.0,1.0
1,5,254,1.0,1.0
1,6,255,1.0,1.0
1,7,248,1.0,1.0
2,0,250,1.0,1.0
2,1,251,1.0,1.0
2,2,252,1.0,1.0
2,3,253,1.0,1.0
2,4,254,1.0,1.0
2,5,255,1.0,1.0
2,6,248,1.0,1.0
2,7,249,1.0,1.0
3,0,251,1.0,1.0
3,1,252,1.0,1.0
3,2,253,1.0,1.0
3,3,254,1.0,1.0
3,4,255,1.0,1.0
3,5,248,1.0,1.0
3,6,249,1.0,1.0
3,7,250,1.0,1.0
4,0,252,1.0,1.0
4,1,253,1.0,1.0
4,2,254,1.0,1.0
4,3,255,1.0,1.0
4,4,248,1.0,1.0
4,5,249,1.0,1.0
4,6,250,1.0,1.0
4,7,251,1.0,1.0
5,0,253,1.0,1.0
5,1,254,1.0,1.0
5,2,255,1.0,1.0
5,3,248,1.0,1.0
5,4,249,1.0,1.0
5,5,250,1.0,1.0
5,6,251,1.0,1.0
5,7,252,1.0,1.0
6,0,254,1.0,1.0
6,1,255,1.0,1.0
6,2,248,1.0,1.0
6,3,249,1.0,1.0
6,4,250,1.0,1.0
6,5,251,1.0,1.0
6,6,252,1.0,1.0
6,7,253,1.0,1.0
7,0,255,1.0,1.0
7,1,248,1.0,1.0
7,2,249,1.0,1.0
7,3,250,1.0,1.0
7,4,251,1.0,1.0
7,5,252,1.0,1.0
7,6,253,1.0,1.0
7,7,254,1.0,1.0
0,0,256,1.0,1.0
0,1,257,1.0,1.0
0,2,258,1.0,1.0
0,3,259,1.0,1.0
0,4,260,1.0,1.0
0,5,261,1.0,1.0
0,6,262,1.0,1.0
0,7,263,1.0,1.0
1,0,257,1.0,1.0
1,1,258,1.0,1.0
1,2,259,1.0,1.0
1,3,260,1.0,1.0
1,4,261,1.0,1.0
1,5,262,1.0,1.0
1,6,263,1.0,1.0
1,7,256,1.0,1.0
2,0,258,1.0,1.0
2,1,259,1.0,1.0
2,2,260,1.0,1.0
2,3,261,1.0,1.0
2,4,262,1.0,1.0
2,5,263,1.0,1.0
2,6,256,1.0,1.0
2,7,257,1.0,1.0
3,0,259,1.0,1.0
3,1,260,1.0,1.0
3,2,261,1.0,1.0
3,3,262,1.0,1.0
3,4,263,1.0,1.0
3,5,256,1.0,1.0
3,6,257,1.0,1.0
3,7,258,1.0,1.0
4,0,260,1.0,1.0
4,1,261,1.0,1.0
4,2,262,1.0,1.0
4,3,263,1.0,1.0
4,4,256,1.0,1.0
4,5,257,1.0,1.0
4,6,258,1.0,1.0
4,7,259,1.0,1.0
5,0,261,1.0,1.0
5,1,262,1.0,1.0
5,2,263,1.0,1.0
5,3,256,1.0,1.0
5,4,257,1.0,1.0
5,5,258,1.0,1.0
5,6,259,1.0,1.0
5,7,260,1.0,1.0
6,0,262,1.0,1.0
6,1,263,1.0,1.0
6,2,256,1.0,1.0
6,3,257,1.0,1.0
6,4,258,1.0,1.0
6,5,259,1.0,1.0
6,6,260,1.0,1.0
6,7,261,1.0,1.0
7,0,263,1.0,1.0
7,1,256,1.0,1.0
7,2,257,1.0,1.0
7,3,258,1.0,1.0
7,4,259,1.0,1.0
7,5,260,1.0,1.0
7,6,261,1.0,1.0
7,7,262,1.0,1.0
0,0,264,1.0,1.0
0,1,265,1.0,1.0
0,2,266,1.0,1.0
0,3,267,1.0,1.0
0,4,268,1.0,1.0
0,5,269,1.0,1.0
0,6,270,1.0,1.0
0,7,271,1.0,1.0
1,0,265,1.0,1.0
1,1,266,1.0,1.0
1,2,267,1.0,1.0
1,3,268,1.0,1.0
1,4,269,1.0,1.0
1,5,270,1.0,1.0
1,6,271,1.0,1.0
1,7,264,1.0,1.0
2,0,266,1.0,1.0
2,1,267,1.0,1.0
2,2,268,1.0,1.0
2,3,269,1.0,1.0
2,4,270,1.0,1.0
2,5,271,1.0,1.0
2,6,264,1.0,1.0
2,7,265,1.0,1.0
3,0,267,1.0,1.0
3,1,268,1.0,1.0
3,2,269,1.0,1.0
3,3,270,1.0,1.0
3,4,271,1.0,1.0
3,5,264,1.0,1.0
3,6,265,1.0,1.0
3,7,266,1.0,1.0
4,0,268,1.0,1.0
4,1,269,1.0,1.0
4,2,270,1.0,1.0
4,3,271,1.0,1.0
4,4,264,1.0,1.0
4,5,265,1.0,1.0
4,6,266,1.0,1.0
4,7,267,1.0,1.0
5,0,269,1.0,1.0
5,1,270,1.0,1.0
5,2,271,1.0,1.0
5,3,264,1.0,1.0
5,4,265,1.0,1.0
5,5,266,1.0,1.0
5,6,267,1.0,1.0
5,7,268,1.0,1.0
6,0,270,1.0,1.0
6,1,271,1.0,1.0
6,2,264,1.0,1.0
6,3,265,1.0,1.0
6,4,266,1.0,1.0
6,5,267,1.0,1.0
6,6,268,1.0,1.0
6,7,269,1.0,1.0
7,0,271,1.0,1.0
7,1,264,1.0,1.0
7,2,265,1.0,1.0
7,3,266,1.0,1.0
7,4,267,1.0,1.0
7,5,268,1.0,1.0
7,6,269,1.0,1.0
7,7,270,1.0,1.0
0,0,272,1.0,1.0
0,1,273,1.0,1.0
0,2,274,1.0,1.0
0,3,275,1.0,1.0
0,4,276,1.0,1.0
0,5,277,1.0,1.0
0,6,278,1.0,1.0
0,7,279,1.0,1.0
1,0,273,1.0,1.0
1,1,274,1.0,1.0
1,2,275,1.0,1.0
1,3,276,1.0,1.0
1,4,277,1.0,1.0
1,5,278,1.0,1.0
1,6,279,1.0,1.0
1,7,272,1.0,1.0
2,0,274,1.0,1.0
2,1,275,1.0,1.0
2,2,276,1.0,1.0
2,3,277,1.0,1.0
2,4,278,1.0,1.0
2,5,279,1.0,1.0
2,6,272,1.0,1.0
2,7,273,1.0,1.0
3,0,275,1.0,1.0
3,1,276,1.0,1.0
3,2,277,1.0,1.0
3,3,278,1.0,1.0
3,4,279,1.0,1.0
3,5,272,1.0,1.0
3,6,273,1.0,1.0
3,7,274,1.0,1.0
4,0,276,1.0,1.0
4,1,277,1.0,1.0
4,2,278,1.0,1.0
4,3,279,1.0,1.0
4,4,272,1.0,1.0
4,5,273,1.0,1.0
4,6,274,1.0,1.0
4,7,275,1.0,1.0
5,0,277,1.0,1.0
5,1,278,1.0,1.0
5,2,279,1.0,1.0
5,3,272,1.0,1.0
5,4,273,1.0,1.0
5,5,274,1.0,1.0
5,6,275,1.0,1.0
5,7,276,1.0,1.0
6,0,278,1.0,1.0
6,1,279,1.0,1.0
6,2,272,1.0,1.0
6,3,273,1.0,1.0
6,4,274,1.0,1.0
6,5,275,1.0,1.0
6,6,276,1.0,1.0
6,7,277,1.0,1.0
7,0,279,1.0,1.0
7,1,272,1.0,1.0
7,2,273,1.0,1.0
7,3,274,1.0,1.0
7,4,275,1.0,1.0
7,5,276,1.0,1.0
7,6,277,1.0,1.0
7,7,278,1.0,1.0
0,0,280,1.0,1.0
0,1,281,1.0,1.0
0,2,282,1.0,1.0
0,3,283,1.0,1.0
0,4,284,1.0,1.0
0,5,285,1.0,1.0
0,6,286,1.0,1.0
0,7,287,1.0,1.0
1,0,281,1.0,1.0
1,1,282,1.0,1.0
1,2,283,1.0,1.0
1,3,284,1.0,1.0
1,4,285,1.0,1.0
1,5,286,1.0,1.0
1,6,287,1.0,1.0
1,7,280,1.0,1.0
2,0,282,1.0,1.0
2,1,283,1.0,1.0
2,2,284,1.0,1.0
2,3,285,1.0,1.0
2,4,286,1.0,1.0
2,5,287,1.0,1.0
2,6,280,1.0,1.0
2,7,281,1.0,1.0
3,0,283,1.0,1.0
3,1,284,1.0,1.0
3,2,285,1.0,1.0
3,3,286,1.0,1.0
3,4,287,1.0,1.0
3,5,280,1.0,1.0
3,6,281,1.0,1.0
3,7,282,1.0,1.0
4,0,284,1.0,1.0
4,1,285,1.0,1.0
4,2,286,1.0,1.0
4,3,287,1.0,1.0
4,4,280,1.0,1.0
4,5,281,1.0,1.0
4,6,282,1.0,1.0
4,7,283,1.0,1.0
5,0,285,1.0,1.0
5,1,286,1.0,1.0
5,2,287,1.0,1.0
5,3,280,1.0,1.0
5,4,281,1.0,1.0
5,5,282,1.0,1.0
5,6,283,1.0,1.0
5,7,284,1.0,1.0
6,0,286,1.0,1.0
6,1,287,1.0,1.0
6,2,280,1.0,1.0
6,3,281,1.0,1.0
6,4,282,1.0,1.0
6,5,283,1.0,1.0
6,6,284,1.0,1.0
6,7,285,1.0,1.0
7,0,287,1.0,1.0
7,1,280,1.0,1.0
7,2,281,1.0,1.0
7,3,282,1.0,1.0
7,4,283,1.0,1.0
7,5,284,1.0,1.0
7,6,285,1.0,1.0
7,7,286,1.0,1.0
0,0,288,1.0,1.0
0,1,289,1.0,1.0
0,2,290,1.0,1.0
0,3,291,1.0,1.0
0,4,292,1.0,1.0
0,5,293,1.0,1.0
0,6,294,1.0,1.0
0,7,295,1.0,1.0
1,0,289,1.0,1.0
1,1,290,1.0,1.0
1,2,291,1.0,1.0
1,3,292,1.0,1.0
1,4,293,1.0,1.0
1,5,294,1.0,1.0
1,6,295,1.0,1.0
1,7,288,1.0,1.0
2,0,290,1.0,1.0
2,1,291,1.0,1.0
2,2,292,1.0,1.0
2,3,293,1.0,1.0
2,4,294,1.0,1.0
2,5,295,1.0,1.0
2,6,288,1.0,1.0
2,7,289,1.0,1.0
3,0,291,1.0,1.0
3,1,292,1.0,1.0
3,2,293,1.0,1.0
3,3,294,1.0,1.0
3,4,295,1.0,1.0
3,5,288,1.0,1.0
3,6,289,1.0,1.0
3,7,290,1.0,1.0
4,0,292,1.0,1.0
4,1,293,1.0,1.0
4,2,294,1.0,1.0
4,3,295,1.0,1.0
4,4,288,1.0,1.0
4,5,289,1.0,1.0
4,6,290,1.0,1.0
4,7,291,1.0,1.0
5,0,293,1.0,1.0
5,1,294,1.0,1.0
5,2,295,1.0,1.0
5,3,288,1.0,1.0
5,4,289,1.0,1.0
5,5,290,1.0,1.0
5,6,291,1.0,1.0
5,7,292,1.0,1.0
6,0,294,1.0,1.0
6,1,295,1.0,1.0
6,2,288,1.0,1.0
6,3,289,1.0,1.0
6,4,290,1.0,1.0
6,5,291,1.0,1.0
6,6,292,1.0,1.0
6,7,293,1.0,1.0
7,0,295,1.0,1.0
7,1,288,1.0,1.0
7,2,289,1.0,1.0
7,3,290,1.0,1.0
7,4,291,1.0,1.0
7,5,292,1.0,1.0
7,6,293,1.0,1.0
7,7,294,1.0,1.0
0,0,296,1.0,1.0
0,1,297,1.0,1.0
0,2,298,1.0,1.0
0,3,299,1.0,1.0
0,4,300,1.0,1.0
0,5,301,1.0,1.0
0,6,302,1.0,1.0
0,7,303,1.0,1.0
1,0,297,1.0,1.0
1,1,298,1.0,1.0
1,2,299,1.0,1.0
1,3,300,1.0,1.0
1,4,301,1.0,1.0
1,5,302,1.0,1.0
1,6,303,1.0,1.0
1,7,296,1.0,1.0
2,0,298,1.0,1.0
2,1,299,1.0,1.0
2,2,300,1.0,1.0
2,3,301,1.0,1.0
2,4,302,1.0,1.0
2,5,303,1.0,1.0
2,6,296,1.0,1.0
2,7,297,1.0,1.0
3,0,299,1.0,1.0
3,1,300,1.0,1.0
3,2,301,1.0,1.0
3,3,302,1.0,1.0
3,4,303,1.0,1.0
3,5,296,1.0,1.0
3,6,297,1.0,1.0
3,7,298,1.0,1.0
4,0,300,1.0,1.0
4,1,301,1.0,1.0
4,2,302,1.0,1.0
4,3,303,1.0,1.0
4,4,296,1.0,1.0
4,5,297,1.0,1.0
4,6,298,1.0,1.0
4,7,299,1.0,1.0
5,0,301,1.0,1.0
5,1,302,1.0,1.0
5,2,303,1.0,1.0
5,3,296,1.0,1.0
5,4,297,1.0,1.0
5,5,298,1.0,1.0
5,6,299,1.0,1.0
5,7,300,1.0,1.0
6,0,302,1.0,1.0
6,1,303,1.0,1.0
6,2,296,1.0,1.0
6,3,297,1.0,1.0
6,4,298,1.0,1.0
6,5,299,1.0,1.0
6,6,300,1.0,1.0
6,7,301,1.0,1.0
7,0,303,1.0,1.0
7,1,296,1.0,1.0
7,2,297,1.0,1.0
7,3,298,1.0,1.0
7,4,299,1.0,1.0
7,5,300,1.0,1.0
7,6,301,1.0,1.0
7,7,302,1.0,1.0
0,0,304,1.0,1.0
0,1,305,1.0,1.0
0,2,306,1.0,1.0
0,3,307,1.0,1.0
0,4,308,1.0,1.0
0,5,309,1.0,1.0
0,6,310,1.0,1.0
0,7,311,1.0,1.0
1,0,305,1.0,1.0
1,1,306,1.0,1.0
1,2,307,1.0,1.0
1,3,308,1.0,1.0
1,4,309,1.0,1.0
1,5,310,1.0,1.0
1,6,311,1.0,1.0
1,7,304,1.0,1.0
2,0,306,1.0,1.0
2,1,307,1.0,1.0
2,2,308,1.0,1.0
2,3,309,1.0,1.0
2,4,310,1.0,1.0
2,5,311,1.0,1.0
2,6,304,1.0,1.0
2,7,305,1.0,1.0
3,0,307,1.0,1.0
3,1,308,1.0,1.0
3,2,309,1.0,1.0
3,3,310,1.0,1.0
3,4,311,1.0,1.0
3,5,304,1.0,1.0
3,6,305,1.0,1.0
3,7,306,1.0,1.0
4,0,308,1.0,1.0
4,1,309,1.0,1.0
4,2,310,1.0,1.0
4,3,311,1.0,1.0
4,4,304,1.0,1.0
4,5,305,1.0,1.0
4,6,306,1.0,1.0
4,7,307,1.0,1.0
5,0,309,1.0,1.0
5,1,310,1.0,1.0
5,2,311,1.0,1.0
5,3,304,1.0,1.0
5,4,305,1.0,1.0
5,5,306,1.0,1.0
5,6,307,1.0,1.0
5,7,308,1.0,1.0
6,0,310,1.0,1.0
6,1,311,1.0,1.0
6,2,304,1.0,1.0
6,3,305,1.0,1.0
6,4,306,1.0,1.0
6,5,307,1.0,1.0
6,6,308,1.0,1.0
6,7,309,1.0,1.0
7,0,311,1.0,1.0
7,1,304,1.0,1.0
7,2,305,1.0,1.0
7,3,306,1.0,1.0
7,4,307,1.0,1.0
7,5,308,1.0,1.0
7,6,309,1.0,1.0
7,7,310,1.0,1.0
0,0,312,1.0,1.0
0,1,313,1.0,1.0
0,2,314,1.0,1.0
0,3,315,1.0,1.0
0,4,316,1.0,1.0
0,5,317,1.0,1.0
0,6,318,1.0,1.0
0,7,319,1.0,1.0
1,0,313,1.0,1.0
1,1,314,1.0,1.0
1,2,315,1.0,1.0
1,3,316,1.0,1.0
1,4,317,1.0,1.0
1,5,318,1.0,1.0
1,6,319,1.0,1.0
1,7,312,1.0,1.0
2,0,314,1.0,1.0
2,1,315,1.0,1.0
2,2,316,1.0,1.0
2,3,317,1.0,1.0
2,4,318,1.0,1.0
2,5,319,1.0,1.0
2,6,312,1.0,1.0
2,7,313,1.0,1.0
3,0,315,1.0,1.0
3,1,316,1.0,1.0
3,2,317,1.0,1.0
3,3,318,1.0,1.0
3,4,319,1.0,1.0
3,5,312,1.0,1.0
3,6,313,1.0,1.0
3,7,314,1.0,1.0
4,0,316,1.0,1.0
4,1,317,1.0,1.0
4,2,318,1.0,1.0
4,3,319,1.0,1.0
4,4,312,1.0,1.0
4,5,313,1.0,1.0
4,6,314,1.0,1.0
4,7,315,1.0,1.0
5,0,317,1.0,1.0
5,1,318,1.0,1.0
5,2,319,1.0,1.0
5,3,312,1.0,1.0
5,4,313,1.0,1.0
5,5,314,1.0,1.0
5,6,315,1.0,1.0
5,7,316,1.0,1.0
6,0,318,1.0,1.0
6,1,319,1.0,1.0
6,2,312,1.0,1.0
6,3,313,1.0,1.0
6,4,314,1.0,1.0
6,5,315,1.0,1.0
6,6,316,1.0,1.0
6,7,317,1.0,1.0
7,0,319,1.0,1.0
7,1,312,1.0,1.0
7,2,313,1.0,1.0
7,3,314,1.0,1.0
7,4,315,1.0,1.0
7,5,316,1.0,1.0
7,6,317,1.0,1.0
7,7,318,1.0,1.0
0,0,320,1.0,1.0
0,1,321,1.0,1.0
0,2,322,1.0,1.0
0,3,323,1.0,1.0
0,4,324,1.0,1.0
0,5,325,1.0,1.0
0,6,326,1.0,1.0
0,7,327,1.0,1.0
1,0,321,1.0,1.0
1,1,322,1.0,1.0
1,2,323,1.0,1.0
1,3,324,1.0,1.0
1,4,325,1.0,1.0
1,5,326,1.0,1.0
1,6,327,1.0,1.0
1,7,320,1.0,1.0
2,0,322,1.0,1.0
2,1,323,1.0,1.0
2,2,324,1.0,1.0
2,3,325,1.0,1.0
2,4,326,1.0,1.0
2,5,327,1.0,1.0
2,6,320,1.0,1.0
2,7,321,1.0,1.0
3,0,323,1.0,1.0
3,1,324,1.0,1.0
3,2,325,1.0,1.0
3,3,326,1.0,1.0
3,4,327,1.0,1.0
3,5,320,1.0,1.0
3,6,321,1.0,1.0
3,7,322,1.0,1.0
4,0,324,1.0,1.0
4,1,325,1.0,1.0
4,2,326,1.0,1.0
4,3,327,1.0,1.0
4,4,320,1.0,1.0
4,5,321,1.0,1.0
4,6,322,1.0,1.0
4,7,323,1.0,1.0
5,0,325,1.0,1.0
5,1,326,1.0,1.0
5,2,327,1.0,1.0
5,3,320,1.0,1.0
5,4,321,1.0,1.0
5,5,322,1.0,1.0
5,6,323,1.0,1.0
5,7,324,1.0,1.0
6,0,326,1.0,1.0
6,1,327,1.0,1.0
6,2,320,1.0,1.0
6,3,321,1.0,1.0
6,4,322,1.0,1.0
6,5,323,1.0,1.0
6,6,324,1.0,1.0
6,7,325,1.0,1.0
7,0,327,1.0,1.0
7,1,320,1.0,1.0
7,2,321,1.0,1.0
7,3,322,1.0,1.0
7,4,323,1.0,1.0
7,5,324,1.0,1.0
7,6,325,1.0,1.0
7,7,326,1.0,1.0
0,0,328,1.0,1.0
0,1,329,1.0,1.0
0,2,330,1.0,1.0
0,3,331,1.0,1.0
0,4,332,1.0,1.0
0,5,333,1.0,1.0
0,6,334,1.0,1.0
0,7,335,1.0,1.0
1,0,329,1.0,1.0
1,1,330,1.0,1.0
1,2,331,1.0,1.0
1,3,332,1.0,1.0
1,4,333,1.0,1.0
1,5,334,1.0,1.0
1,6,335,1.0,1.0
1,7,328,1.0,1.0
2,0,330,1.0,1.0
2,1,331,1.0,1.0
2,2,332,1.0,1.0
2,3,333,1.0,1.0
2,4,334,1.0,1.0
2,5,335,1.0,1.0
2,6,328,1.0,1.0
2,7,329,1.0,1.0
3,0,331,1.0,1.0
3,1,332,1.0,1.0
3,2,333,1.0,1.0
3,3,334,1.0,1.0
3,4,335,1.0,1.0
3,5,328,1.0,1.0
3,6,329,1.0,1.0
3,7,330,1.0,1.0
4,0,332,1.0,1.0
4,1,333,1.0,1.0
4,2,334,1.0,1.0
4,3,335,1.0,1.0
4,4,328,1.0,1.0
4,5,329,1.0,1.0
4,6,330,1.0,1.0
4,7,331,1.0,1.0
5,0,333,1.0,1.0
5,1,334,1.0,1.0
5,2,335,1.0,1.0
5,3,328,1.0,1.0
5,4,329,1.0,1.0
5,5,330,1.0,1.0
5,6,331,1.0,1.0
5,7,332,1.0,1.0
6,0,334,1.0,1.0
6,1,335,1.0,1.0
6,2,328,1.0,1.0
6,3,329,1.0,1.0
6,4,330,1.0,1.0
6,5,331,1.0,1.0
6,6,332,1.0,1.0
6,7,333,1.0,1.0
7,0,335,1.0,1.0
7,1,328,1.0,1.0
7,2,329,1.0,1.0
7,3,330,1.0,1.0
7,4,331,1.0,1.0
7,5,332,1.0,1.0
7,6,333,1.0,1.0
7,7,334,1.0,1.0
0,0,336,1.0,1.0
0,1,337,1.0,1.0
0,2,338,1.0,1.0
0,3,339,1.0,1.0
0,4,340,1.0,1.0
0,5,341,1.0,1.0
0,6,342,1.0,1.0
0,7,343,1.0,1.0
1,0,337,1.0,1.0
1,1,338,1.0,1.0
1,2,339,1.0,1.0
1,3,340,1.0,1.0
1,4,341,1.0,1.0
1,5,342,1.0,1.0
1,6,343,1.0,1.0
1,7,336,1.0,1.0
2,0,338,1.0,1.0
2,1,339,1.0,1.0
2,2,340,1.0,1.0
2,3,341,1.0,1.0
2,4,342,1.0,1.0
2,5,343,1.0,1.0
2,6,336,1.0,1.0
2,7,337,1.0,1.0
3,0,339,1.0,1.0
3,1,340,1.0,1.0
3,2,341,1.0,1.0
3,3,342,1.0,1.0
3,4,343,1.0,1.0
3,5,336,1.0,1.0
3,6,337,1.0,1.0
3,7,338,1.0,1.0
4,0,340,1.0,1.0
4,1,341,1.0,1.0
4,2,342,1.0,1.0
4,3,343,1.0,1.0
4,4,336,1.0,1.0
4,5,337,1.0,1.0
4,6,338,1.0,1.0
4,7,339,1.0,1.0
5,0,341,1.0,1.0
5,1,342,1.0,1.0
5,2,343,1.0,1.0
5,3,336,1.0,1.0
5,4,337,1.0,1.0
5,5,338,1.0,1.0
5,6,339,1.0,1.0
5,7,340,1.0,1.0
6,0,342,1.0,1.0
6,1,343,1.0,1.0
6,2,336,1.0,1.0
6,3,337,1.0,1.0
6,4,338,1.0,1.0
6,5,339,1.0,1.0
6,6,340,1.0,1.0
6,7,341,1.0,1.0
7,0,343,1.0,1.0
7,1,336,1.0,1.0
7,2,337,1.0,1.0
7,3,338,1.0,1.0
7,4,339,1.0,1.0
7,5,340,1.0,1.0
7,6,341,1.0,1.0
7,7,342,1.0,1.0
0,0,344,1.0,1.0
0,1,345,1.0,1.0
0,2,346,1.0,1.0
0,3,347,1.0,1.0
0,4,348,1.0,1.0
0,5,349,1.0,1.0
0,6,350,1.0,1.0
0,7,351,1.0,1.0
1,0,345,1.0,1.0
1,1,346,1.0,1.0
1,2,347,1.0,1.0
1,3,348,1.0,1.0
1,4,349,1.0,1.0
1,5,350,1.0,1.0
1,6,351,1.0,1.0
1,7,344,1.0,1.0
2,0,346,1.0,1.0
2,1,347,1.0,1.0
2,2,348,1.0,1.0
2,3,349,1.0,1.0
2,4,350,1.0,1.0
2,5,351,1.0,1.0
2,6,344,1.0,1.0
2,7,345,1.0,1.0
3,0,347,1.0,1.0
3,1,348,1.0,1.0
3,2,349,1.0,1.0
3,3,350,1.0,1.0
3,4,351,1.0,1.0
3,5,344,1.0,1.0
3,6,345,1.0,1.0
3,7,346,1.0,1.0
4,0,348,1.0,1.0
4,1,349,1.0,1.0
4,2,350,1.0,1.0
4,3,351,1.0,1.0
4,4,344,1.0,1.0
4,5,345,1.0,1.0
4,6,346,1.0,1.0
4,7,347,1.0,1.0
5,0,349,1.0,1.0
5,1,350,1.0,1.0
5,2,351,1.0,1.0
5,3,344,1.0,1.0
5,4,345,1.0,1.0
5,5,346,1.0,1.0
5,6,347,1.0,1.0
5,7,348,1.0,1.0
6,0,350,1.0,1.0
6,1,351,1.0,1.0
6,2,344,1.0,1.0
6,3,345,1.0,1.0
6,4,346,1.0,1.0
6,5,347,1.0,1.0
6,6,348,1.0,1.0
6,7,349,1.0,1.0
7,0,351,1.0,1.0
7,1,344,1.0,1.0
7,2,345,1.0,1.0
7,3,346,1.0,1.0
7,4,347,1.0,1.0
7,5,348,1.0,1.0
7,6,349,1.0,1.0
7,7,350,1.0,1.0
0,0,352,1.0,1.0
0,1,353,1.0,1.0
0,2,354,1.0,1.0
0,3,355,1.0,1.0
0,4,356,1.0,1.0
0,5,357,1.0,1.0
0,6,358,1.0,1.0
0,7,359,1.0,1.0
1,0,353,1.0,1.0
1,1,354,1.0,1.0
1,2,355,1.0,1.0
1,3,356,1.0,1.0
1,4,357,1.0,1.0
1,5,358,1.0,1.0
1,6,359,1.0,1.0
1,7,352,1.0,1.0
2,0,354,1.0,1.0
2,1,355,1.0,1.0
2,2,356,1.0,1.0
2,3,357,1.0,1.0
2,4,358,1.0,1.0
2,5,359,1.0,1.0
2,6,352,1.0,1.0
2,7,353,1.0,1.0
3,0,355,1.0,1.0
3,1,356,1.0,1.0
3,2,357,1.0,1.0
3,3,358,1.0,1.0
3,4,359,1.0,1.0
3,5,352,1.0,1.0
3,6,353,1.0,1.0
3,7,354,1.0,1.0
4,0,356,1.0,1.0
4,1,357,1.0,1.0
4,2,358,1.0,1.0
4,3,359,1.0,1.0
4,4,352,1.0,1.0
4,5,353,1.0,1.0
4,6,354,1.0,1.0
4,7,355,1.0,1.0
5,0,357,1.0,1.0
5,1,358,1.0,1.0
5,2,359,1.0,1.0
5,3,352,1.0,1.0
5,4,353,1.0,1.0
5,5,354,1.0,1.0
5,6,355,1.0,1.0
5,7,356,1.0,1.0
6,0,358,1.0,1.0
6,1,359,1.0,1.0
6,2,352,1.0,1.0
6,3,353,1.0,1.0
6,4,354,1.0,1.0
6,5,355,1.0,1.0
6,6,356,1.0,1.0
6,7,357,1.0,1.0
7,0,359,1.0,1.0
7,1,352,1.0,1.0
7,2,353,1.0,1.0
7,3,354,1.0,1.0
7,4,355,1.0,1.0
7,5,356,1.0,1.0
7,6,357,1.0,1.0
7,7,358,1.0,1.0
0,0,360,1.0,1.0
0,1,361,1.0,1.0
0,2,362,1.0,1.0
0,3,363,1.0,1.0
0,4,364,1.0,1.0
0,5,365,1.0,1.0
0,6,366,1.0,1.0
0,7,367,1.0,1.0
1,0,361,1.0,1.0
1,1,362,1.0,1.0
1,2,363,1.0,1.0
1,3,364,1.0,1.0
1,4,365,1.0,1.0
1,5,366,1.0,1.0
1,6,367,1.0,1.0
1,7,360,1.0,1.0
2,0,362,1.0,1.0
2,1,363,1.0,1.0
2,2,364,1.0,1.0
2,3,365,1.0,1.0
2,4,366,1.0,1.0
2,5,367,1.0,1.0
2,6,360,1.0,1.0
2,7,361,1.0,1.0
3,0,363,1.0,1.0
3,1,364,1.0,1.0
3,2,365,1.0,1.0
3,3,366,1.0,1.0
3,4,367,1.0,1.0
3,5,360,1.0,1.0
3,6,361,1.0,1.0
3,7,362,1.0,1.0
4,0,364,1.0,1.0
4,1,365,1.0,1.0
4,2,366,1.0,1.0
4,3,367,1.0,1.0
4,4,360,1.0,1.0
4,5,361,1.0,1.0
4,6,362,1.0,1.0
4,7,363,1.0,1.0
5,0,365,1.0,1.0
5,1,366,1.0,1.0
5,2,367,1.0,1.0
5,3,360,1.0,1.0
5,4,361,1.0,1.0
5,5,362,1.0,1.0
5,6,363,1.0,1.0
5,7,364,1.0,1.0
6,0,366,1.0,1.0
6,1,367,1.0,1.0
6,2,360,1.0,1.0
6,3,361,1.0,1.0
6,4,362,1.0,1.0
6,5,363,1.0,1.0
6,6,364,1.0,1.0
6,7,365,1.0,1.0
7,0,367,1.0,1.0
7,1,360,1.0,1.0
7,2,361,1.0,1.0
7,3,362,1.0,1.0
7,4,363,1.0,1.0
7,5,364,1.0,1.0
7,6,365,1.0,1.0
7,7,366,1.0,1.0
0,0,368,1.0,1.0
0,1,369,1.0,1.0
0,2,370,1.0,1.0
0,3,371,1.0,1.0
0,4,372,1.0,1.0
0,5,373,1.0,1.0
0,6,374,1.0,1.0
0,7,375,1.0,1.0
1,0,369,1.0,1.0
1,1,370,1.0,1.0
1,2,371,1.0,1.0
1,3,372,1.0,1.0
1,4,373,1.0,1.0
1,5,374,1.0,1.0
1,6,375,1.0,1.0
1,7,368,1.0,1.0
2,0,370,1.0,1.0
2,1,371,1.0,1.0
2,2,372,1.0,1.0
2,3,373,1.0,1.0
2,4,374,1.0,1.0
2,5,375,1.0,1.0
2,6,368,1.0,1.0
2,7,369,1.0,1.0
3,0,371,1.0,1.0
3,1,372,1.0,1.0
3,2,373,1.0,1.0
3,3,374,1.0,1.0
3,4,375,1.0,1.0
3,5,368,1.0,1.0
3,6,369,1.0,1.0
3,7,370,1.0,1.0
4,0,372,1.0,1.0
4,1,373,1.0,1.0
4,2,374,1.0,1.0
4,3,375,1.0,1.0
4,4,368,1.0,1.0
4,5,369,1.0,1.0
4,6,370,1.0,1.0
4,7,371,1.0,1.0
5,0,373,1.0,1.0
5,1,374,1.0,1.0
5,2,375,1.0,1.0
5,3,368,1.0,1.0
5,4,369,1.0,1.0
